id,name,state,census_region,pop_dens,pop_dens4,pop_dens6,pct_black,pop,female,white,black,travel_time,land_area,hh_income,su_gun4,su_gun6,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_dem_2012,per_gop_2012,diff_2012,winner,partywinner16,winner12,partywinner12,flipped
02198,Prince of Wales-Hyder Census Area,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",6396,45.2,49.5,0.4,14.6,3922.87,46071,"[ 0, 5)","[ 0, 4)",2198,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02220,Sitka City and Borough,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",8900,49.3,67,1,12.3,2870.34,69405,"[11,54]","[12,54]",2220,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02230,Skagway Municipality,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",1036,47.2,90.3,0.3,4.4,452.33,71667,"[ 0, 5)","[ 0, 4)",2230,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02240,Southeast Fairbanks Census Area,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",6931,44.3,80.2,1.5,12.2,24768.81,56801,"[11,54]","[12,54]",2240,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02261,Valdez-Cordova Census Area,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",9488,46.9,73.8,0.9,12.2,34239.88,74878,"[11,54]","[12,54]",2261,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02270,Wade Hampton Census Area,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",8010,47.3,4.9,0.2,6,17081.43,40176,"[11,54]","[12,54]",2270,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02275,Wrangell City and Borough,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",2364,48.5,72.4,0.4,9.5,2541.48,45841,"[ 0, 5)","[ 0, 4)",2275,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02282,Yakutat City and Borough,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",635,43.8,39.6,0.9,5.4,7649.46,72500,"[ 0, 5)","[ 0, 4)",2282,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
02290,Yukon-Koyukuk Census Area,AK,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",5547,46,22.9,0.4,8.3,145504.79,34710,"[11,54]","[12,54]",2290,93003,130413,246588,0.377159472,0.528870018,37410,NA,NA,NA,Trump,Republican,Romney,Republican,No
04000,3,AZ,West,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",6731484,50.3,84,4.6,24.6,113594.08,49774,NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04001,Apache County,AZ,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",71828,50.5,23.6,0.7,30,11197.52,31476,"[ 8,11)","[ 8,10)",4001,12196,5315,18659,0.653625596,0.284849134,6881,0.661024936,0.321932064,8635,Clinton,Democrat,Obama,Democrat,No
04003,Cochise County,AZ,West,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 2.0, 5.0)",127448,48.9,87.9,4.7,18.9,6165.69,45755,"[11,54]","[12,54]",4003,15291,25036,43147,0.354393121,0.580248916,9745,0.370591192,0.610882675,10519,Trump,Republican,Romney,Republican,No
04005,Coconino County,AZ,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",137682,50.6,66.4,1.6,18.7,18618.89,49555,"[ 8,11)","[10,12)",4005,25308,16573,44929,0.563288744,0.368870885,8735,0.562957258,0.41432422,6948,Clinton,Democrat,Obama,Democrat,No
04007,Gila County,AZ,West,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",53119,50.4,80.6,0.8,20.8,4757.93,39954,"[11,54]","[12,54]",4007,6746,13672,21398,0.315263109,0.638938219,6926,0.359906911,0.623748444,4875,Trump,Republican,Romney,Republican,No
04009,Graham County,AZ,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 2.0, 5.0)",37957,46.8,81.5,2,22.2,4622.6,44943,"[ 8,11)","[ 8,10)",4009,3301,8025,11939,0.276488818,0.672166848,4724,0.304369833,0.681289016,4468,Trump,Republican,Romney,Republican,No
04011,Greenlee County,AZ,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",9346,47.5,91.9,1.5,17.5,1843.13,47992,"[ 8,11)","[ 8,10)",4011,1092,1892,3243,0.336725254,0.583410422,800,0.440780619,0.534993271,280,Trump,Republican,Romney,Republican,No
04012,La Paz County,AZ,West,"[    0,   10)","[  0,   17)","[  0,    9)","[ 0.0, 2.0)",20231,48.9,77.6,1,12.4,4499.63,35776,"[11,54]","[12,54]",4012,1318,3381,4931,0.267288582,0.685662137,2063,0.328931329,0.651158066,1586,Trump,Republican,Romney,Republican,No
04013,Maricopa County,AZ,West,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",4087191,50.5,84.7,5.7,25.4,9200.14,53596,"[ 5, 8)","[ 7, 8)",4013,549040,590465,1201934,0.456797129,0.491262415,41425,0.431343344,0.551668565,142827,Trump,Republican,Romney,Republican,No
04015,Mohave County,AZ,West,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",203361,49.7,92.2,1.3,18.9,13311.08,39200,"[11,54]","[12,54]",4015,16485,54656,74189,0.222202752,0.73671299,38171,0.277851067,0.70421083,28118,Trump,Republican,Romney,Republican,No
04017,Navajo County,AZ,West,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",108101,49.9,51.3,1.2,22.3,9950.42,36927,"[11,54]","[10,12)",4017,15362,18165,35409,0.433844503,0.513005168,2803,0.451628232,0.53542976900000006,2998,Trump,Republican,Romney,Republican,No
04019,Pima County,AZ,West,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 2.0, 5.0)",1004516,50.8,85.8,4,24,9187.04,45841,"[ 8,11)","[10,12)",4019,195649,147019,360762,0.542321531,0.40752352,48630,0.521492708,0.463101556,20543,Clinton,Democrat,Obama,Democrat,No
04021,Pinal County,AZ,West,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",401918,47.8,83.3,4.8,31.1,5365.61,50027,"[ 8,11)","[ 8,10)",4021,35737,53857,93805,0.380971164,0.574137839,18120,0.405604128,0.57712529,17519,Trump,Republican,Romney,Republican,No
04023,Santa Cruz County,AZ,West,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",46695,51.9,96.3,0.8,19.8,1236.92,37745,"[ 0, 5)","[ 4, 7)",4023,10684,3650,14926,0.715797936,0.244539729,7034,0.682740751,0.304807831,5251,Clinton,Democrat,Obama,Democrat,No
04025,Yavapai County,AZ,West,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",218844,51.2,93.8,0.8,22.2,8123.5,42987,"[11,54]","[12,54]",4025,29705,58862,92780,0.320165984,0.634425523,29157,0.337059614,0.644539725,29761,Trump,Republican,Romney,Republican,No
04027,Yuma County,AZ,West,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",203247,48.9,91.3,2.7,18.8,5513.99,41595,"[ 5, 8)","[ 7, 8)",4027,18336,20586,40759,0.449863834,0.505066366,2250,0.413290113,0.574627965,5475,Trump,Republican,Romney,Republican,No
05000,4,AR,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",2966369,50.9,79.9,15.6,21.3,52035.48,40768,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05001,Arkansas County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[15.0,25.0)",18594,51.6,72.5,24.8,15.5,988.77,39633,"[11,54]","[12,54]",5001,1939,3825,6167,0.314415437,0.620236744,1886,0.378236745,0.599876695,1438,Trump,Republican,Romney,Republican,No
05003,Ashley County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[25.0,50.0)",20948,51.6,71.9,25.8,18.5,925.35,35683,"[ 8,11)","[10,12)",5003,2408,5338,8027,0.299987542,0.665005606,2930,0.360707517,0.614782059,2011,Trump,Republican,Romney,Republican,No
05005,Baxter County,AR,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",40857,51.9,97,0.3,17.1,554.28,35343,"[11,54]","[12,54]",5005,4163,14655,19572,0.212701819,0.748773758,10492,0.267438854,0.707792544,8516,Trump,Republican,Romney,Republican,No
05007,Benton County,AR,South,"[  100,  500)","[118,71672]","[215,71672]","[ 0.0, 2.0)",242321,50.5,90.2,1.9,20.1,847.36,54515,"[ 5, 8)","[ 7, 8)",5007,27894,60751,94262,0.295919883,0.644490887,32857,0.285636891,0.689803289,31333,Trump,Republican,Romney,Republican,No
05009,Boone County,AR,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",37196,50.7,96.5,0.4,19.7,590.23,38506,"[11,54]","[12,54]",5009,2925,12225,15912,0.183823529,0.768288084,9300,0.244874048,0.725314066,7381,Trump,Republican,Romney,Republican,No
05011,Bradley County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[25.0,50.0)",11148,51.2,68.4,27.4,20.1,649.23,30409,"[ 8,11)","[ 8,10)",5011,1317,2163,3617,0.364113907,0.5980094,846,0.398183819,0.582828839,671,Trump,Republican,Romney,Republican,No
05013,Calhoun County,AR,South,"[    0,   10)","[  0,   17)","[  0,    9)","[15.0,25.0)",5202,48.9,76.2,21.5,24.9,628.58,30980,"[11,54]","[12,54]",5013,636,1554,2250,0.282666667,0.690666667,918,0.303587856,0.670653174,798,Trump,Republican,Romney,Republican,No
05015,Carroll County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",27744,50.8,94.8,0.7,19.1,630.09,36584,"[11,54]","[10,12)",5015,3334,6773,10656,0.312875375,0.635604354,3439,0.362858828,0.601749902,2430,Trump,Republican,Romney,Republican,No
05017,Chicot County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[50.0,85.3]",11180,50.8,43.5,54.7,21.4,644.3,26201,"[ 0, 5)","[ 4, 7)",5017,2350,1716,4149,0.566401543,0.413593637,634,0.607429489,0.382939693,979,Clinton,Democrat,Obama,Democrat,No
05019,Clark County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[15.0,25.0)",22576,52.3,73.4,23.9,19.9,866.07,32721,"[ 5, 8)","[ 4, 7)",5019,3606,4398,8365,0.431081889,0.525762104,792,0.453009755,0.51665477,535,Trump,Republican,Romney,Republican,No
05021,Clay County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",15118,50.9,97.6,0.6,22.8,639.47,31502,"[ 8,11)","[ 8,10)",5021,1999,3779,5978,0.334392774,0.632151221,1780,0.340117417,0.63111546,1487,Trump,Republican,Romney,Republican,No
05023,Cleburne County,AR,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",25634,50.7,97.1,0.5,24.9,553.69,40246,"[11,54]","[10,12)",5023,2101,9454,11968,0.175551471,0.78993984,7353,0.224856137,0.746457099,6073,Trump,Republican,Romney,Republican,No
05025,Cleveland County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[10.0,15.0)",8449,51.2,86.5,11.9,27.4,597.78,39420,"[11,54]","[12,54]",5025,723,2460,3299,0.21915732,0.745680509,1737,0.258726271,0.708205756,1468,Trump,Republican,Romney,Republican,No
05027,Columbia County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",23933,52.2,61.2,36.3,16.6,766.05,35128,"[11,54]","[12,54]",5027,3140,5456,8837,0.355324205,0.617404096,2316,0.376203067,0.612374405,2233,Trump,Republican,Romney,Republican,No
05029,Conway County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[10.0,15.0)",21083,51,85.1,11.4,22.2,552.25,35225,"[11,54]","[10,12)",5029,2655,4844,7837,0.338777593,0.618093658,2189,0.388788193,0.584023822,1508,Trump,Republican,Romney,Republican,No
05031,Craighead County,AR,South,"[  100,  500)","[118,71672]","[ 82,  215)","[10.0,15.0)",102518,51.2,82.7,14,17.5,707.21,41393,"[ 8,11)","[ 8,10)",5031,10474,22798,34968,0.299531,0.651967513,12324,0.331688403,0.642291794,9693,Trump,Republican,Romney,Republican,No
05033,Crawford County,AR,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",61697,50.8,91.6,1.5,22,593.09,39479,"[ 8,11)","[10,12)",5033,4476,16655,22155,0.202031144,0.751749041,12179,0.236941932,0.735580196,10253,Trump,Republican,Romney,Republican,No
05035,Crittenden County,AR,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[50.0,85.3]",49548,52.7,46.3,51.5,20.2,609.76,37751,"[ 8,11)","[ 8,10)",5035,8368,6953,15798,0.529687302,0.440119002,1415,0.586089087,0.399149101,2900,Clinton,Democrat,Obama,Democrat,No
05037,Cross County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[15.0,25.0)",17227,51.6,75.1,22.8,23.8,616.38,38085,"[ 8,11)","[ 8,10)",5037,1995,4577,6831,0.292050944,0.67003367,2582,0.341167665,0.638922156,1989,Trump,Republican,Romney,Republican,No
05039,Dallas County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[25.0,50.0)",7755,51.5,55.9,42.2,20.2,667.39,28931,"[ 0, 5)","[ 0, 4)",5039,1165,1507,2741,0.425027362,0.549799343,342,0.433668505,0.539734025,327,Trump,Republican,Romney,Republican,No
05041,Desha County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[25.0,50.0)",12264,53.2,50.1,48.1,21.5,768.15,28680,"[ 8,11)","[ 8,10)",5041,2227,1915,4226,0.526975864,0.453147184,312,0.55495283,0.426179245,546,Clinton,Democrat,Obama,Democrat,No
05043,Drew County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[25.0,50.0)",18622,51.3,69.6,28.1,20.8,828.36,31171,"[ 8,11)","[ 8,10)",5043,2364,3967,6552,0.360805861,0.60546398,1603,0.396468458,0.586024751,1256,Trump,Republican,Romney,Republican,No
05045,Faulkner County,AR,South,"[  100,  500)","[118,71672]","[ 82,  215)","[10.0,15.0)",120768,51,85,11.2,24.2,647.88,50314,"[ 5, 8)","[ 7, 8)",5045,14525,29170,46364,0.313281857,0.629151928,14645,0.328130294,0.645007502,13094,Trump,Republican,Romney,Republican,No
05047,Franklin County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",17805,50.7,95.2,0.9,25,608.86,36766,"[ 8,11)","[ 8,10)",5047,1376,5034,6698,0.205434458,0.751567632,3658,0.263801805,0.708212265,2906,Trump,Republican,Romney,Republican,No
05049,Fulton County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",12125,50.7,97,0.5,25.5,618.19,35522,"[11,54]","[12,54]",5049,1067,3470,4744,0.224915683,0.731450253,2403,0.32109686,0.652145069,1497,Trump,Republican,Romney,Republican,No
05051,Garland County,AR,South,"[  100,  500)","[118,71672]","[ 82,  215)","[ 5.0,10.0)",97322,51.7,87.7,8.5,21.7,677.78,39162,"[11,54]","[12,54]",5051,12283,26053,40337,0.304509507,0.645883432,13770,0.33936444,0.637878749,11714,Trump,Republican,Romney,Republican,No
05053,Grant County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",18144,50.4,94.9,2.7,29.9,631.81,49004,"[ 8,11)","[10,12)",5053,1407,5160,6855,0.205251641,0.75273523,3753,0.226458784,0.745446125,3362,Trump,Republican,Romney,Republican,No
05055,Greene County,AR,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",43694,50.8,97.1,0.7,20.4,577.7,38413,"[11,54]","[12,54]",5055,3056,10698,14422,0.211898488,0.741783386,7642,0.290679075,0.659153701,5068,Trump,Republican,Romney,Republican,No
05057,Hempstead County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",22327,51.6,67.2,29.7,19.7,727.52,32056,"[ 5, 8)","[ 7, 8)",5057,2371,4391,6984,0.339490263,0.628722795,2020,0.356409886,0.619164619,1818,Trump,Republican,Romney,Republican,No
05059,Hot Spring County,AR,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",33368,48,85.8,11.5,27.7,615.2,41193,"[11,54]","[10,12)",5059,3137,8153,11815,0.265509945,0.690055015,5016,0.340243794,0.630572115,3263,Trump,Republican,Romney,Republican,No
05061,Howard County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[15.0,25.0)",13500,51.1,75.6,21.2,18.7,588.55,35879,"[ 8,11)","[10,12)",5061,1350,3155,4634,0.291324989,0.68083729,1805,0.330391491,0.647657841,1402,Trump,Republican,Romney,Republican,No
05063,Independence County,AR,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",36959,51.2,94.4,2.2,19.7,763.95,35026,"[11,54]","[10,12)",5063,2878,9925,13443,0.214089117,0.738302462,7047,0.26464891,0.704116223,5445,Trump,Republican,Romney,Republican,No
05065,Izard County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",13486,48.4,95.8,1.5,23.4,580.58,30661,"[11,54]","[10,12)",5065,1111,4042,5396,0.205893254,0.749073388,2931,0.294184077,0.672124976,2008,Trump,Republican,Romney,Republican,No
05067,Jackson County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[15.0,25.0)",17534,50.4,79.9,17.4,19.1,633.94,30284,"[11,54]","[10,12)",5067,1583,3262,5093,0.310818771,0.640486943,1679,0.392094417,0.574185088,972,Trump,Republican,Romney,Republican,No
05069,Jefferson County,AR,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[50.0,85.3]",72297,51,41.8,55.6,21.3,870.75,37140,"[ 5, 8)","[ 7, 8)",5069,15721,9231,25683,0.612116965,0.359420628,6490,0.637918433,0.347719632,7941,Clinton,Democrat,Obama,Democrat,No
05071,Johnson County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",26005,50.4,93.7,2.1,20.5,659.8,31003,"[ 8,11)","[10,12)",5071,2421,6072,8997,0.269089697,0.674891631,3651,0.345362103,0.62562004,2260,Trump,Republican,Romney,Republican,No
05073,Lafayette County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[25.0,50.0)",7111,51.5,61.2,37.1,24.9,528.27,29732,"[11,54]","[12,54]",5073,1028,1750,2835,0.362610229,0.617283951,722,0.400614754,0.584699454,539,Trump,Republican,Romney,Republican,No
05075,Lawrence County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",16931,50.9,97.3,0.9,25.1,587.61,32239,"[ 8,11)","[10,12)",5075,1263,4064,5629,0.224373779,0.721975484,2801,0.322557342,0.638432364,1749,Trump,Republican,Romney,Republican,No
05077,Lee County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[50.0,85.3]",9860,44.3,43.1,54.4,20.4,602.62,25034,"[ 8,11)","[ 8,10)",5077,1735,1229,3004,0.577563249,0.409121172,506,0.61536215,0.373831776,827,Clinton,Democrat,Obama,Democrat,No
05079,Lincoln County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[25.0,50.0)",13970,39,67.9,30.1,26.2,561.52,32697,"[ 5, 8)","[ 4, 7)",5079,1252,2455,3814,0.328264289,0.643681175,1203,0.382281879,0.59033557,775,Trump,Republican,Romney,Republican,No
05081,Little River County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[15.0,25.0)",12532,51,76,19.8,23.4,532.25,39673,"[11,54]","[12,54]",5081,1397,3604,5192,0.269067797,0.694144838,2207,0.307265888,0.670164324,1833,Trump,Republican,Romney,Republican,No
05083,Logan County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",21958,50.4,93.7,1.6,26,708.13,34996,"[11,54]","[12,54]",5083,1712,5737,7839,0.218395203,0.731853553,4025,0.274079127,0.692769441,3069,Trump,Republican,Romney,Republican,No
05085,Lonoke County,AR,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 5.0,10.0)",71557,50.7,90.6,6.1,25.6,770.73,52582,"[ 8,11)","[ 8,10)",5085,5638,19902,26766,0.210640365,0.743555257,14264,0.233027447,0.741726529,12251,Trump,Republican,Romney,Republican,No
05087,Madison County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",15740,49.9,95.5,0.4,29.6,834.26,35771,"[ 8,11)","[10,12)",5087,1587,4917,6782,0.234001769,0.725007372,3330,0.319628445,0.649002589,2163,Trump,Republican,Romney,Republican,No
05089,Marion County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",16367,50.1,96.7,0.4,24.1,597.01,34494,"[11,54]","[12,54]",5089,1377,5077,6718,0.204971718,0.755730872,3700,0.287949922,0.678759425,2747,Trump,Republican,Romney,Republican,No
05091,Miller County,AR,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",43428,50.8,72.2,24.6,20.2,625.58,41319,"[11,54]","[10,12)",5091,4273,11293,16015,0.266812363,0.705151421,7020,0.29473546900000003,0.69293496,6104,Trump,Republican,Romney,Republican,No
05093,Mississippi County,AR,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",44235,51.3,63.1,34.5,18.2,900.57,36428,"[ 5, 8)","[ 7, 8)",5093,5621,6988,12995,0.432550981,0.537745287,1367,0.482807701,0.494344146,154,Trump,Republican,Romney,Republican,No
05095,Monroe County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[25.0,50.0)",7582,52.5,57.1,40.1,19.5,607.12,27263,"[ 8,11)","[10,12)",5095,1298,1400,2766,0.469269704,0.506146059,102,0.490092879,0.490712074,2,Trump,Republican,Romney,Republican,No
05097,Montgomery County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",9082,50,95.3,0.6,25.9,779.88,31345,"[11,54]","[12,54]",5097,735,2573,3445,0.213352685,0.746879536,1838,0.270349691,0.695856597,1448,Trump,Republican,Romney,Republican,No
05099,Nevada County,AR,South,"[   10,   50)","[  0,   17)","[  9,   25)","[25.0,50.0)",8723,50.8,67.1,30.7,25.1,617.84,33694,"[11,54]","[12,54]",5099,1156,2001,3233,0.357562635,0.618929787,845,0.388297872,0.589834515,682,Trump,Republican,Romney,Republican,No
05101,Newton County,AR,South,"[    0,   10)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",7904,49.6,95.8,0.2,37.7,820.9,30038,"[11,54]","[12,54]",5101,699,2875,3731,0.187349236,0.770570893,2176,0.271237367,0.685058727,1515,Trump,Republican,Romney,Republican,No
05103,Ouachita County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",24828,52.8,57.3,40.1,22.7,732.78,32015,"[ 8,11)","[ 8,10)",5103,4320,5347,9881,0.437202712,0.541139561,1027,0.448995438,0.535378045,890,Trump,Republican,Romney,Republican,No
05105,Perry County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 2.0, 5.0)",10245,50.2,94.9,2.3,34.8,551.4,42455,"[11,54]","[12,54]",5105,1035,2979,4213,0.24566817,0.70709708,1944,0.301498603,0.655321311,1393,Trump,Republican,Romney,Republican,No
05107,Phillips County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[50.0,85.3]",19930,53,36.2,62,18.3,695.66,26737,"[ 5, 8)","[ 7, 8)",5107,4292,2443,6894,0.622570351,0.354366115,1849,0.65556962,0.327974684,2588,Clinton,Democrat,Obama,Democrat,No
05109,Pike County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 2.0, 5.0)",11024,50.1,93.5,3.3,24.1,600.62,32206,"[ 8,11)","[ 8,10)",5109,684,3150,3956,0.172901921,0.796258847,2466,0.224452073,0.751782414,1997,Trump,Republican,Romney,Republican,No
05111,Poinsett County,AR,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 5.0,10.0)",24246,51.7,90.1,7.8,23.5,758.39,32089,"[ 8,11)","[10,12)",5111,1878,3149,5283,0.355479841,0.596062843,1271,0.31615894,0.657880795,2580,Trump,Republican,Romney,Republican,No
05113,Polk County,AR,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",20225,50.9,94.7,0.5,20.3,857.68,32835,"[11,54]","[12,54]",5113,1210,6606,8121,0.148996429,0.81344662,5396,0.201528299,0.770625567,4394,Trump,Republican,Romney,Republican,No
