year,id,age,race,sex,siblings,kids
1972,843,24,White,Male,1,0
1972,844,45,White,Female,3,2
1972,845,27,White,Female,2,1
1972,846,32,White,Female,3,2
1972,847,48,White,Male,4,3
1972,848,29,White,Male,3,2
1972,849,29,White,Male,2,2
1972,850,23,White,Female,2,1
1972,851,85,Black,Female,6+,2
1972,852,32,Black,Female,4,1
1972,853,67,Black,Female,6+,4+
1972,854,53,Black,Female,4,4+
1972,855,28,Black,Male,1,2
1972,856,27,Black,Male,4,0
1972,857,19,Black,Male,3,0
1972,858,34,Black,Male,4,4+
1972,859,47,White,Female,1,2
1972,860,36,White,Female,6+,3
1972,861,38,White,Male,1,1
1972,862,55,White,Male,6+,3
1972,863,38,White,Female,6+,3
1972,864,32,White,Male,6+,0
1972,865,76,White,Female,3,4+
1972,866,20,White,Male,1,0
1972,867,63,White,Female,3,0
1972,868,55,White,Male,6+,2
1972,869,48,White,Female,2,2
1972,870,56,White,Female,6+,3
1972,871,46,White,Female,3,3
1972,872,65,White,Male,2,1
1972,873,34,White,Male,1,2
1972,874,74,White,Male,5,2
1972,875,28,White,Female,1,2
1972,876,36,White,Female,6+,4+
1972,877,52,White,Male,1,1
1972,878,33,White,Female,6+,3
1972,879,64,White,Female,3,4+
1972,880,29,White,Male,4,3
1972,881,33,White,Male,5,4+
1972,882,18,White,Male,1,0
1972,883,65,Black,Female,6+,2
1972,884,23,Black,Female,6+,0
1972,885,41,Black,Female,6+,0
1972,886,49,Black,Male,6+,0
1972,887,50,Black,Male,1,4+
1972,888,24,Black,Male,5,1
1972,889,65,Black,Male,2,3
1972,890,21,Black,Female,6+,0
1972,891,52,Black,Female,4,4+
1972,892,71,White,Female,6+,3
1972,893,79,White,Female,2,4+
1972,894,74,White,Female,6+,0
1972,895,74,White,Female,6+,4+
1972,896,29,White,Male,2,1
1972,897,31,White,Male,4,1
1972,898,35,White,Male,6+,4+
1972,899,53,White,Female,5,3
1972,900,41,White,Female,3,4+
1972,901,26,White,Male,0,1
1972,902,51,White,Female,6+,2
1972,903,56,White,Female,3,2
1972,904,19,White,Male,5,0
1972,905,25,White,Male,4,1
1972,906,69,White,Male,5,1
1972,907,72,White,Male,5,3
1972,908,56,Black,Female,6+,0
1972,909,53,Black,Female,5,4+
1972,910,60,Black,Male,6+,0
1972,911,64,Black,Female,1,0
1972,912,51,Black,Male,5,4+
1972,913,68,Black,Female,4,0
1972,914,27,Black,Male,6+,0
1972,915,54,White,Female,1,2
1972,916,33,White,Female,2,2
1972,917,40,White,Male,1,3
1972,918,26,White,Female,4,2
1972,919,84,White,Male,1,4+
1972,920,34,White,Female,0,0
1972,921,59,White,Male,3,1
1972,922,53,White,Male,5,0
1972,923,29,White,Male,0,2
1972,924,75,White,Female,6+,3
1972,925,73,Black,Female,6+,1
1972,926,63,Black,Female,6+,0
1972,927,34,White,Male,6+,1
1972,928,51,White,Female,6+,3
1972,929,43,White,Male,3,0
1972,930,45,White,Male,6+,4+
1972,931,34,White,Male,5,4+
1972,932,58,White,Male,6+,4+
1972,933,59,White,Female,6+,1
1972,934,35,White,Male,2,3
1972,935,56,White,Male,6+,3
1972,936,29,White,Female,6+,2
1972,937,30,White,Female,6+,4+
1972,938,52,White,Female,4,4+
1972,939,44,Black,Female,3,3
1972,940,59,Black,Male,6+,0
1972,941,63,Black,Female,4,4+
1972,942,35,Black,Female,5,4+
1972,943,26,Black,Female,4,3
1972,944,50,Black,Male,6+,3
1972,945,42,Black,Female,6+,4+
1972,946,24,White,Female,1,3
1972,947,64,White,Male,0,3
1972,948,30,White,Male,1,0
1972,949,34,White,Male,2,3
1972,950,64,White,Female,6+,2
1972,951,27,White,Female,2,0
1972,952,23,White,Female,6+,0
1972,953,21,White,Male,6+,0
1972,954,30,White,Female,2,2
1972,955,19,White,Male,5,0
1972,956,51,White,Female,6+,2
1972,957,78,White,Male,6+,3
1972,958,64,White,Male,6+,4+
1972,959,73,White,Female,4,1
1972,960,88,White,Female,2,0
1972,961,38,White,Female,3,2
1972,962,67,White,Male,1,3
1972,963,77,White,Female,2,0
1972,964,61,White,Female,3,0
1972,965,62,White,Male,1,2
1972,966,72,White,Female,2,0
1972,967,60,White,Female,6+,0
1972,968,23,White,Female,0,3
1972,969,41,White,Male,3,3
1972,970,40,White,Male,1,4+
1972,971,25,White,Male,2,0
1972,972,77,White,Male,1,1
1972,973,25,White,Male,2,0
1972,974,21,White,Female,6+,0
1972,975,52,White,Female,6+,4+
1972,976,22,White,Female,4,2
1972,977,23,White,Male,3,0
1972,978,31,White,Female,4,3
1972,979,36,White,Male,0,2
1972,980,32,White,Female,3,3
1972,981,50,White,Male,3,4+
1972,982,77,White,Male,2,2
1972,983,88,White,Female,1,1
1972,984,32,White,Female,6+,2
1972,985,22,White,Male,6+,1
1972,986,55,White,Female,4,2
1972,987,67,White,Male,6+,4+
1972,988,75,White,Female,3,1
1972,989,45,White,Male,5,4+
1972,990,57,White,Male,6+,2
1972,991,56,White,Female,5,0
1972,992,30,White,Female,3,3
1972,993,26,White,Male,2,0
1972,994,19,White,Male,6+,0
1972,995,64,White,Female,3,2
1972,996,62,White,Male,6+,3
1972,997,68,White,Male,5,4+
1972,998,63,White,Female,6+,4+
1972,999,48,Black,Male,6+,3
1972,1000,28,Black,Female,0,2
1972,1001,75,Black,Female,2,0
1972,1002,23,Black,Female,6+,1
1972,1003,72,Black,Female,5,0
1972,1004,39,Black,Male,2,1
1972,1005,30,Black,Male,6+,0
1972,1006,29,Black,Male,6+,1
1972,1007,33,White,Female,5,3
1972,1008,43,White,Male,4,2
1972,1009,51,White,Female,1,3
1972,1010,27,White,Female,6+,2
1972,1011,49,White,Female,4,1
1972,1012,56,White,Male,4,4+
1972,1013,49,White,Male,0,3
1972,1014,50,White,Male,6+,3
1972,1015,39,White,Female,2,4+
1972,1016,43,White,Male,2,3
1972,1017,20,White,Male,1,0
1972,1018,34,White,Male,3,0
1972,1019,75,White,Female,3,4+
1972,1020,53,White,Female,5,0
1972,1021,29,White,Male,6+,3
1972,1022,55,White,Male,5,4+
1972,1023,29,White,Female,3,3
1972,1024,51,White,Male,6+,4+
1972,1025,45,White,Female,3,2
1972,1026,50,White,Male,5,3
1972,1027,50,White,Female,1,4+
1972,1028,33,White,Male,3,3
1972,1029,29,White,Female,6+,1
1972,1030,23,White,Female,2,0
1972,1031,67,White,Female,6+,3
1972,1032,26,White,Male,0,2
1972,1033,36,White,Female,6+,4+
1972,1034,30,White,Male,6+,4+
1972,1035,48,White,Male,4,4+
1972,1036,46,White,Male,6+,3
1972,1037,59,White,Female,6+,0
1972,1038,61,White,Female,6+,3
1972,1040,23,White,Male,4,1
1972,1041,21,White,Male,3,1
1972,1042,32,White,Male,6+,4+
1972,1043,68,White,Male,0,1
1972,1044,21,White,Female,2,0
1972,1045,25,White,Male,2,1
1972,1046,49,White,Female,3,2
1972,1047,23,White,Female,6+,4+
1972,1048,22,White,Female,5,1
1972,1049,24,White,Male,0,0
1972,1050,78,White,Female,6+,0
1972,1051,60,White,Male,6+,2
1972,1052,83,White,Male,6+,4+
1972,1053,43,White,Male,0,3
1972,1054,58,White,Female,3,0
1972,1055,27,White,Male,1,1
1972,1056,30,White,Female,4,0
1972,1057,44,White,Male,2,3
1972,1058,28,White,Female,2,0
1972,1059,58,White,Male,6+,3
1972,1060,61,White,Male,4,1
1972,1061,36,White,Female,2,2
1972,1062,63,White,Male,4,4+
1972,1063,38,White,Male,6+,3
1972,1064,55,White,Female,0,0
1972,1065,41,White,Female,0,3
1972,1066,74,White,Male,3,0
1972,1067,34,White,Male,1,2
1972,1068,43,White,Female,0,1
1972,1069,54,White,Male,3,3
1972,1070,25,White,Female,2,0
1972,1071,20,White,Female,4,0
1972,1072,70,White,Female,3,2
1972,1073,52,White,Male,5,4+
1972,1074,68,White,Male,6+,2
1972,1075,24,White,Male,3,1
1972,1076,51,White,Male,1,3
1972,1077,43,White,Female,2,4+
1972,1078,50,White,Male,0,2
1972,1079,30,White,Male,1,2
1972,1080,59,White,Male,1,2
1972,1081,87,White,Male,1,2
1972,1082,26,White,Female,3,1
1972,1083,52,White,Female,4,0
1972,1084,27,White,Female,1,1
1972,1085,47,White,Female,1,2
1972,1086,37,White,Male,2,4+
1972,1087,50,White,Male,3,2
1972,1088,44,White,Female,1,1
1972,1089,77,White,Female,1,1
1972,1090,74,White,Male,3,2
1972,1091,30,White,Female,1,3
1972,1092,35,White,Female,1,2
1972,1093,76,White,Female,1,2
1972,1094,35,White,Male,2,2
1972,1095,58,White,Female,1,2
1972,1096,31,White,Female,1,2
1972,1097,51,White,Female,6+,2
1972,1098,53,White,Male,1,4+
1972,1099,51,White,Male,6+,4+
1972,1100,46,White,Female,1,4+
1972,1101,18,White,Male,3,0
1972,1102,69,White,Male,0,4+
1972,1103,59,White,Female,3,4+
1972,1104,52,White,Male,6+,2
1972,1105,40,White,Female,1,1
1972,1106,66,White,Male,0,4+
1972,1107,46,White,Female,3,3
1972,1108,57,White,Male,3,0
1972,1110,19,White,Male,6+,0
1972,1112,29,Black,Male,3,4+
1972,1113,29,Black,Female,3,3
1972,1114,23,White,Female,1,0
1972,1115,66,Black,Female,3,2
1972,1116,43,Black,Female,4,4+
1972,1117,45,Black,Male,6+,4+
1972,1118,68,Black,Male,5,4+
1972,1119,40,Black,Male,3,3
1972,1120,54,White,Female,2,0
1972,1121,26,White,Female,6+,1
1972,1122,66,White,Male,0,1
1972,1123,55,White,Male,1,2
1972,1124,72,White,Female,6+,4+
1972,1125,65,White,Male,6+,0
1972,1126,23,White,Female,0,0
1972,1127,57,White,Female,1,0
1972,1128,34,White,Male,2,2
1972,1129,64,White,Male,0,2
1972,1130,42,White,Male,1,0
1972,1131,25,White,Male,1,1
1972,1132,25,White,Female,1,0
1972,1133,74,White,Male,6+,4+
1972,1134,37,White,Male,0,1
1972,1135,43,White,Female,4,3
1972,1136,67,White,Female,3,2
1972,1137,57,White,Female,4,3
1972,1138,65,White,Female,1,0
1972,1139,33,White,Female,6+,4+
1972,1140,66,White,Female,4,2
1972,1141,35,White,Male,2,2
1972,1142,20,White,Male,5,0
1972,1143,22,White,Male,3,0
1972,1144,20,White,Male,5,0
1972,1145,22,White,Female,6+,1
1972,1146,48,White,Male,6+,1
1972,1147,35,White,Male,5,3
1972,1148,45,White,Male,5,3
1972,1149,34,White,Male,1,1
1972,1150,37,White,Male,4,3
1972,1151,47,White,Female,0,2
1972,1152,59,White,Female,6+,0
1972,1153,23,White,Female,4,3
1972,1154,29,White,Female,2,3
1972,1155,45,White,Male,6+,4+
1972,1156,58,White,Male,1,4+
1972,1157,23,White,Male,1,1
1972,1158,36,White,Male,4,1
1972,1159,36,White,Female,1,0
1972,1160,76,White,Male,2,1
1972,1161,42,White,Female,1,2
1972,1162,34,White,Female,1,0
1972,1163,30,White,Female,2,3
1972,1164,30,White,Female,1,2
1972,1165,45,Black,Female,6+,3
1972,1166,26,White,Female,6+,0
1972,1167,72,Black,Female,6+,4+
1972,1168,30,White,Female,1,1
1972,1170,47,White,Male,4,4+
1972,1172,20,White,Male,6+,1
1972,1173,77,White,Female,6+,4+
1972,1174,73,White,Male,4,2
1972,1175,65,White,Female,5,0
1972,1176,55,White,Male,4,1
1972,1177,64,White,Female,1,1
1972,1178,33,White,Male,2,2
1972,1179,19,White,Male,2,0
1972,1180,89,White,Female,4,1
1972,1181,53,White,Female,4,0
1972,1182,49,White,Male,6+,4+
1972,1183,57,White,Female,6+,3
1972,1185,49,White,Female,6+,3
1972,1186,76,White,Male,6+,3
1972,1187,51,White,Male,1,2
1972,1188,60,Black,Female,4,2
1972,1189,54,Black,Female,6+,4+
1972,1190,71,Black,Female,6+,4+
1972,1191,38,Black,Male,3,4+
1972,1192,63,Black,Male,6+,4+
1972,1193,78,Black,Male,1,0
1972,1194,26,Black,Female,2,0
1972,1195,66,Black,Female,6+,4+
1972,1196,65,Black,Male,5,3
1972,1197,25,White,Male,1,0
1972,1198,34,White,Female,6+,0
1972,1199,65,White,Female,1,1
1972,1200,81,White,Female,6+,1
1972,1201,79,White,Male,6+,3
1972,1202,80,White,Male,5,1
1972,1203,62,White,Female,1,3
1972,1204,25,White,Male,6+,3
1972,1205,75,White,Male,6+,2
1972,1206,25,White,Female,6+,4+
1972,1207,46,White,Female,6+,1
1972,1208,20,White,Male,6+,0
1972,1209,33,White,Female,4,2
1972,1210,50,White,Female,5,1
1972,1211,62,White,Male,6+,4+
1972,1213,43,White,Female,6+,3
1972,1214,31,White,Female,6+,1
1972,1215,63,White,Female,6+,3
1972,1216,20,White,Male,2,0
1972,1217,29,White,Male,2,0
1972,1218,24,White,Male,6+,2
1972,1219,36,White,Male,1,2
1972,1220,48,White,Female,1,4+
1972,1221,48,White,Male,0,2
1972,1222,47,White,Male,5,1
1972,1223,53,White,Female,1,1
1972,1224,32,White,Female,0,3
1972,1225,68,White,Female,3,1
1972,1226,38,White,Female,5,2
1972,1227,29,White,Male,2,0
1972,1228,40,White,Female,6+,4+
1972,1229,89,White,Male,6+,4+
1972,1230,72,White,Female,6+,4+
1972,1231,45,White,Male,6+,4+
1972,1232,60,White,Male,2,4+
1972,1233,24,White,Male,4,0
1972,1234,31,White,Male,4,2
1972,1235,24,White,Male,6+,1
1972,1236,51,White,Female,0,4+
1972,1237,48,White,Male,0,4+
1972,1238,44,White,Female,2,4+
1972,1239,35,White,Female,6+,4+
1972,1240,33,White,Female,3,3
1972,1241,42,White,Male,6+,3
1972,1242,29,White,Male,1,1
1972,1243,52,White,Male,3,3
1972,1244,36,White,Female,5,2
1972,1245,27,White,Male,6+,2
1972,1246,48,White,Female,6+,0
1972,1247,60,White,Female,5,2
1972,1248,68,White,Female,6+,3
1972,1249,45,White,Male,6+,1
1972,1250,23,White,Male,1,0
1972,1251,27,White,Male,6+,0
1972,1252,25,White,Female,3,0
1972,1253,20,White,Female,0,0
1972,1254,22,White,Male,6+,0
1972,1255,72,White,Female,6+,3
1972,1256,38,White,Female,0,1
1972,1257,26,White,Female,1,0
1972,1258,66,Black,Female,1,0
1972,1259,34,White,Female,4,4+
1972,1260,30,White,Female,6+,3
1972,1261,53,Black,Female,3,2
1972,1262,37,White,Female,2,4+
1972,1263,68,White,Male,5,1
1972,1264,47,White,Male,6+,3
1972,1265,23,White,Male,6+,0
1972,1266,55,White,Male,6+,4+
1972,1267,20,Black,Male,4,2
1972,1268,37,White,Female,6+,3
1972,1269,40,White,Male,3,3
1972,1270,65,White,Female,1,3
1972,1271,28,White,Female,6+,2
1972,1272,46,White,Female,0,4+
1972,1273,60,White,Male,6+,3
1972,1274,19,White,Male,3,0
1972,1275,32,White,Male,4,2
1972,1276,62,White,Female,3,2
1972,1277,63,White,Female,1,0
1972,1278,64,White,Female,3,0
1972,1279,46,White,Male,1,1
1972,1280,57,White,Female,6+,3
1972,1281,47,White,Male,4,0
1972,1282,64,White,Male,2,0
1972,1283,48,White,Female,6+,4+
1972,1284,61,White,Female,3,2
1972,1285,60,White,Female,6+,3
1972,1286,29,White,Male,1,1
1972,1287,30,White,Female,0,2
1972,1288,52,White,Male,6+,4+
1972,1289,45,White,Male,6+,4+
1972,1290,78,White,Male,6+,4+
1972,1291,36,White,Male,1,1
1972,1292,82,White,Female,6+,4+
1972,1293,41,White,Female,0,1
1972,1294,39,White,Female,4,4+
1972,1295,26,White,Male,1,0
1972,1296,64,White,Male,4,2
1972,1297,47,White,Male,0,0
1972,1298,21,White,Female,1,0
1972,1299,20,White,Male,2,0
1972,1300,59,White,Female,6+,2
1972,1301,25,White,Female,5,1
1972,1302,49,White,Female,4,3
1972,1303,26,White,Female,3,2
1972,1304,30,White,Female,1,0
1972,1305,27,White,Female,1,2
1972,1306,33,White,Male,1,1
1972,1307,26,White,Male,2,0
1972,1308,59,White,Male,2,4+
1972,1309,80,White,Male,6+,3
1972,1310,22,White,Male,2,0
1972,1311,49,Black,Male,3,2
1972,1312,48,Black,Female,6+,1
1972,1313,34,Other,Male,2,1
1972,1314,38,Black,Female,6+,4+
1972,1315,30,White,Female,2,4+
1972,1316,54,Black,Female,1,2
1972,1317,75,Black,Male,1,4+
1972,1318,56,Black,Female,2,4+
1972,1319,19,Black,Male,4,0
1972,1320,44,White,Female,3,1
1972,1321,53,White,Male,2,3
1972,1322,35,White,Female,0,4+
1972,1323,46,White,Male,4,0
1972,1324,20,White,Female,4,0
1972,1325,50,White,Female,6+,1
1972,1326,51,White,Male,6+,4+
1972,1327,52,White,Male,5,4+
1972,1328,72,Black,Female,6+,3
1972,1329,60,Black,Male,2,4+
1972,1330,22,Black,Male,5,0
1972,1331,39,Black,Male,6+,0
1972,1332,57,Black,Female,6+,4+
1972,1333,54,Black,Female,6+,2
1972,1334,49,Black,Female,6+,4+
1972,1335,62,Black,Female,6+,4+
1972,1336,51,Black,Male,6+,3
1972,1337,73,Black,Female,6+,4+
1972,1338,27,Black,Female,1,0
1972,1339,68,Black,Male,2,4+
1972,1340,44,Black,Male,6+,4+
1972,1341,67,Black,Male,2,2
1972,1342,78,Black,Female,6+,1
1972,1343,60,White,Female,3,2
1972,1344,48,White,Male,6+,2
1972,1345,78,White,Female,6+,4+
1972,1346,47,White,Female,2,1
1972,1347,24,White,Female,5,1
1972,1348,75,White,Male,3,4+
1972,1349,78,White,Male,4,4+
1972,1350,24,White,Male,1,1
1972,1351,56,White,Male,3,3
1972,1352,19,Black,Male,4,0
1972,1353,29,Black,Female,6+,3
1972,1354,32,Black,Female,6+,4+
1972,1355,21,Black,Female,2,0
1972,1356,27,Black,Female,0,1
1972,1357,19,Black,Male,2,0
1972,1358,56,Black,Male,5,4+
1972,1359,62,Black,Male,4,4+
1972,1360,47,Black,Male,6+,4+
1972,1361,43,White,Male,2,2
1972,1362,39,White,Male,3,4+
1972,1363,42,White,Female,5,4+
1972,1364,44,White,Male,4,4+
1972,1365,22,White,Male,5,0
1972,1366,34,White,Female,1,2
1972,1367,57,White,Female,1,3
1972,1368,58,White,Female,2,0
1972,1369,80,White,Female,2,0
1972,1370,73,White,Female,6+,1
1972,1371,61,White,Female,0,3
1972,1372,48,White,Female,1,2
1972,1373,60,White,Male,6+,3
1972,1374,30,White,Female,6+,2
1972,1375,49,White,Male,2,3
1972,1376,65,White,Male,3,2
1972,1377,56,White,Male,4,2
1972,1378,40,White,Male,1,3
1972,1379,22,White,Male,1,0
1972,1380,23,White,Female,2,0
1972,1381,21,White,Female,3,0
1972,1382,22,White,Male,0,0
1972,1383,24,White,Male,1,0
1972,1384,51,White,Female,6+,4+
1972,1385,21,White,Male,2,0
1972,1386,22,White,Female,1,0
1972,1387,44,White,Female,3,4+
1972,1388,32,Black,Male,4,0
1972,1389,42,White,Female,6+,2
1972,1390,34,White,Female,4,3
1972,1391,48,White,Male,2,2
1972,1392,48,White,Female,0,4+
1972,1393,68,White,Male,5,2
1972,1394,31,White,Male,4,3
1972,1395,29,White,Male,2,1
1972,1396,26,White,Female,2,1
1972,1397,25,White,Female,4,2
1972,1398,35,White,Female,3,4+
1972,1399,33,White,Female,1,1
1972,1400,64,White,Female,4,1
1972,1401,25,White,Male,0,0
1972,1402,59,White,Male,4,2
1972,1403,50,White,Male,2,4+
1972,1404,29,White,Male,5,0
1972,1405,60,White,Male,5,2
1972,1406,54,White,Male,6+,3
1972,1407,35,White,Male,1,4+
1972,1408,44,White,Female,3,4+
1972,1409,65,White,Male,6+,1
1972,1410,55,White,Female,5,3
1972,1411,26,White,Male,2,2
1972,1412,66,White,Female,1,4+
1972,1413,56,White,Female,6+,3
1972,1414,49,White,Male,6+,3
1972,1415,28,White,Female,6+,1
1972,1416,26,White,Female,3,2
1972,1417,46,White,Male,4,0
1972,1418,65,White,Female,0,4+
1972,1419,37,White,Male,1,0
1972,1420,56,White,Male,5,0
1972,1421,64,Black,Female,5,0
1972,1422,47,Black,Female,4,2
1972,1423,21,Black,Female,4,0
1972,1424,43,Black,Female,4,4+
1972,1425,48,Black,Male,6+,4+
1972,1427,45,Black,Male,1,3
1972,1429,22,White,Female,6+,0
1972,1430,77,White,Female,6+,1
1972,1431,69,White,Male,6+,2
1972,1432,65,White,Female,5,3
1972,1433,59,White,Female,4,3
1972,1434,65,White,Male,6+,4+
1972,1435,42,White,Male,6+,4+
1972,1436,45,Black,Male,4,1
1972,1437,26,Black,Male,6+,4+
1972,1438,32,White,Female,3,3
1972,1439,28,White,Male,3,3
1972,1440,37,White,Female,3,4+
1972,1441,46,White,Female,6+,4+
1972,1442,72,White,Female,3,0
1972,1443,26,White,Male,3,0
1972,1444,24,White,Male,2,1
1972,1445,50,White,Male,3,4+
1972,1446,68,White,Female,6+,1
1972,1447,72,White,Female,0,2
1972,1448,47,White,Female,6+,4+
1972,1449,45,White,Male,6+,0
1972,1450,23,White,Male,4,3
1972,1451,39,White,Female,6+,2
1972,1452,46,White,Female,4,0
1972,1453,45,White,Male,4,4+
1972,1454,63,White,Male,1,4+
1972,1455,30,White,Male,1,1
1972,1456,61,White,Female,2,2
1972,1457,19,White,Male,1,0
1972,1458,50,White,Female,1,4+
1972,1459,46,White,Female,4,3
1972,1460,54,White,Male,1,4+
1972,1461,35,White,Female,1,4+
1972,1462,51,White,Female,6+,4+
1972,1463,29,White,Female,3,3
1972,1464,38,White,Male,1,0
1972,1465,41,White,Male,3,2
1972,1466,74,White,Female,6+,4+
1972,1467,56,White,Male,6+,0
1972,1468,50,White,Male,6+,4+
1972,1469,34,White,Female,2,4+
1972,1470,61,White,Female,6+,2
1972,1471,21,White,Male,3,0
1972,1472,30,White,Female,1,2
1972,1473,61,White,Female,3,2
1972,1474,19,White,Female,1,0
1972,1475,60,White,Male,1,1
1972,1476,46,White,Male,1,2
1972,1477,63,White,Male,2,2
1972,1478,41,White,Male,0,2
1972,1479,37,White,Male,3,1
1972,1480,35,White,Male,0,2
1972,1481,54,White,Female,1,2
1972,1482,51,White,Female,2,3
1972,1483,27,White,Female,1,4+
1972,1484,59,White,Male,0,2
1972,1485,52,White,Male,1,2
1972,1486,48,White,Female,1,4+
1972,1487,51,White,Female,6+,2
1972,1488,31,White,Female,1,3
1972,1489,20,White,Female,3,0
1972,1490,31,White,Male,1,2
1972,1491,32,White,Male,2,3
1972,1492,49,White,Female,2,1
1972,1493,67,White,Male,6+,3
1972,1494,50,White,Male,6+,1
1972,1495,48,White,Female,2,3
1972,1496,42,White,Female,6+,4+
1972,1497,45,White,Male,1,3
1972,1498,27,White,Male,2,3
1972,1499,56,White,Female,6+,1
1972,1500,61,White,Female,1,1
1972,1501,42,White,Male,0,3
1972,1502,65,White,Male,6+,0
1972,1504,51,White,Female,4,2
1972,1505,68,White,Female,6+,0
1972,1506,62,White,Male,6+,3
1972,1507,42,White,Female,1,4+
1972,1508,87,White,Male,5,3
1972,1509,25,White,Male,4,1
1972,1510,58,White,Female,6+,1
1972,1511,21,White,Male,2,0
1972,1512,34,Black,Female,4,2
1972,1513,31,Black,Male,6+,3
1972,1514,24,Black,Female,6+,0
1972,1515,27,Black,Female,6+,4+
1972,1516,20,Black,Male,3,0
1972,1517,38,Black,Female,6+,3
1972,1518,30,Black,Male,2,1
1972,1519,50,Black,Male,6+,2
1972,1520,36,Black,Female,6+,2
1972,1521,45,White,Female,2,3
1972,1522,35,Black,Female,6+,0
1972,1523,50,White,Male,3,1
1972,1524,34,White,Male,0,0
1972,1525,36,White,Female,3,0
1972,1526,47,White,Male,1,3
1972,1527,27,White,Female,2,0
1972,1528,54,White,Male,2,2
1972,1529,25,White,Female,1,2
1972,1530,64,White,Female,6+,2
1972,1531,63,White,Female,6+,2
1972,1532,41,White,Female,4,2
1972,1533,20,White,Male,2,0
1972,1534,49,White,Male,3,2
1972,1535,59,White,Male,6+,4+
1972,1536,29,White,Male,1,0
1972,1537,29,White,Female,5,2
1972,1538,39,White,Male,3,1
1972,1539,62,White,Female,5,3
1972,1540,21,White,Female,5,1
1972,1541,32,White,Male,1,2
1972,1542,33,White,Female,4,2
1972,1543,59,White,Male,6+,1
1972,1544,25,White,Male,0,0
1972,1545,27,White,Male,3,0
1972,1546,30,White,Female,3,1
1972,1547,28,White,Female,3,1
1972,1548,18,Black,Female,5,0
1972,1549,56,Black,Male,6+,2
1972,1550,22,Black,Female,6+,0
1972,1551,34,Black,Male,2,0
1972,1552,50,Black,Male,4,2
1972,1553,43,White,Male,5,4+
1972,1555,24,White,Female,4,2
1972,1556,29,White,Male,2,2
1972,1557,29,White,Female,2,1
1972,1558,39,White,Female,1,3
1972,1559,46,White,Female,0,4+
1972,1560,41,White,Male,3,3
1972,1561,57,White,Male,2,4+
1972,1562,34,White,Male,1,4+
1972,1563,44,White,Male,3,3
1972,1564,48,White,Female,3,2
1972,1565,21,White,Male,3,2
1972,1566,27,White,Female,4,2
1972,1567,37,White,Male,4,4+
1972,1568,20,White,Male,4,0
1972,1569,21,White,Male,3,0
1972,1570,38,White,Female,1,4+
1972,1571,42,White,Female,1,2
1972,1572,30,White,Male,3,2
1972,1573,39,White,Female,2,4+
1972,1574,51,Black,Male,1,3
1972,1575,68,Black,Male,6+,2
1972,1576,24,Black,Female,5,1
1972,1577,25,Black,Male,6+,0
1972,1578,24,Black,Female,4,3
